gamma1_loss,gamma2_loss,gamma3_loss,gamma4_loss,D_loss,mean_loss,epoch,step
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,0,0
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,1,1
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,2,2
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,3,3
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,4,4
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,5,5
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,6,6
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,7,7
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,8,8
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,9,9
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,10,10
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,11,11
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,12,12
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,13,13
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,14,14
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,15,15
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,16,16
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,17,17
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,18,18
0.0,0.0,0.0,0.0,0.21251732110977173,0.04250346124172211,19,19
