gamma1_loss,gamma2_loss,gamma3_loss,gamma4_loss,D_loss,mean_loss,epoch,step
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,0,0
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,1,1
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,2,2
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,3,3
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,4,4
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,5,5
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,6,6
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,7,7
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,8,8
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,9,9
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,10,10
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,11,11
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,12,12
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,13,13
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,14,14
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,15,15
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,16,16
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,17,17
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,18,18
0.16191087663173676,0.14833936095237732,0.15838879346847534,0.14903946220874786,0.8638520836830139,0.2963061034679413,19,19
