D_loss,epoch,gamma1_loss,gamma2_loss,gamma3_loss,gamma4_loss,mean_loss,step
0.6574679017066956,0,0.0,0.0,0.0,0.0,0.13149358332157135,0
0.3878951370716095,1,0.0,0.0,0.0,0.0,0.07757902145385742,1
0.23756234347820282,2,0.0,0.0,0.0,0.0,0.047512464225292206,2
0.19649487733840942,3,0.0,0.0,0.0,0.0,0.039298973977565765,3
0.23247914016246796,4,0.0,0.0,0.0,0.0,0.04649582505226135,4
0.286061555147171,5,0.0,0.0,0.0,0.0,0.057212311774492264,5
0.3099196255207062,6,0.0,0.0,0.0,0.0,0.061983928084373474,6
0.2974265217781067,7,0.0,0.0,0.0,0.0,0.0594853051006794,7
0.2641693353652954,8,0.0,0.0,0.0,0.0,0.052833862602710724,8
0.22800011932849884,9,0.0,0.0,0.0,0.0,0.04560001939535141,9
0.20116446912288666,10,0.0,0.0,0.0,0.0,0.04023289307951927,10
0.1887204647064209,11,0.0,0.0,0.0,0.0,0.03774409368634224,11
0.18953637778759003,12,0.0,0.0,0.0,0.0,0.037907276302576065,12
0.19852593541145325,13,0.0,0.0,0.0,0.0,0.03970519080758095,13
0.20935186743736267,14,0.0,0.0,0.0,0.0,0.041870374232530594,14
0.21678470075130463,15,0.0,0.0,0.0,0.0,0.04335693642497063,15
0.21805688738822937,16,0.0,0.0,0.0,0.0,0.04361138120293617,16
0.2130488008260727,17,0.0,0.0,0.0,0.0,0.04260975867509842,17
0.20363283157348633,18,0.0,0.0,0.0,0.0,0.040726564824581146,18
0.19266104698181152,19,0.0,0.0,0.0,0.0,0.038532208651304245,19
0.18296219408512115,20,0.0,0.0,0.0,0.0,0.03659243881702423,20
0.17654986679553986,21,0.0,0.0,0.0,0.0,0.03530997410416603,21
0.17414993047714233,22,0.0,0.0,0.0,0.0,0.03482998535037041,22
0.17512226104736328,23,0.0,0.0,0.0,0.0,0.035024452954530716,23
0.1778048425912857,24,0.0,0.0,0.0,0.0,0.0355609692633152,24
0.18018996715545654,25,0.0,0.0,0.0,0.0,0.03603799268603325,25
0.18068528175354004,26,0.0,0.0,0.0,0.0,0.03613705560564995,26
0.17864397168159485,27,0.0,0.0,0.0,0.0,0.03572879359126091,27
0.17445941269397736,28,0.0,0.0,0.0,0.0,0.03489188104867935,28
0.1692434400320053,29,0.0,0.0,0.0,0.0,0.03384868800640106,29
0.16429023444652557,30,0.0,0.0,0.0,0.0,0.032858047634363174,30
0.1605701446533203,31,0.0,0.0,0.0,0.0,0.03211402893066406,31
0.15843163430690765,32,0.0,0.0,0.0,0.0,0.03168632835149765,32
0.15757837891578674,33,0.0,0.0,0.0,0.0,0.03151567652821541,33
0.15728157758712769,34,0.0,0.0,0.0,0.0,0.03145631402730942,34
0.1567157655954361,35,0.0,0.0,0.0,0.0,0.03134315460920334,35
0.15527884662151337,36,0.0,0.0,0.0,0.0,0.031055770814418793,36
0.15278427302837372,37,0.0,0.0,0.0,0.0,0.030556853860616684,37
0.14947374165058136,38,0.0,0.0,0.0,0.0,0.029894748702645302,38
0.1458692103624344,39,0.0,0.0,0.0,0.0,0.029173841699957848,39
0.14253441989421844,40,0.0,0.0,0.0,0.0,0.02850688435137272,40
0.13984133303165436,41,0.0,0.0,0.0,0.0,0.0279682669788599,41
0.13783088326454163,42,0.0,0.0,0.0,0.0,0.027566175907850266,42
0.13622204959392548,43,0.0,0.0,0.0,0.0,0.027244411408901215,43
0.13456442952156067,44,0.0,0.0,0.0,0.0,0.026912888512015343,44
0.13246244192123413,45,0.0,0.0,0.0,0.0,0.026492485776543617,45
0.1297595053911209,46,0.0,0.0,0.0,0.0,0.025951901450753212,46
0.1265905499458313,47,0.0,0.0,0.0,0.0,0.02531811036169529,47
0.12328268587589264,48,0.0,0.0,0.0,0.0,0.024656537920236588,48
0.12016870081424713,49,0.0,0.0,0.0,0.0,0.024033742025494576,49
0.11741805821657181,50,0.0,0.0,0.0,0.0,0.02348361164331436,50
0.11497253179550171,51,0.0,0.0,0.0,0.0,0.022994505241513252,51
0.11261029541492462,52,0.0,0.0,0.0,0.0,0.022522058337926865,52
0.11009205877780914,53,0.0,0.0,0.0,0.0,0.022018413990736008,53
0.10730300098657608,54,0.0,0.0,0.0,0.0,0.021460598334670067,54
0.10431155562400818,55,0.0,0.0,0.0,0.0,0.020862311124801636,55
0.10131736844778061,56,0.0,0.0,0.0,0.0,0.02026347443461418,56
0.09852241724729538,57,0.0,0.0,0.0,0.0,0.019704483449459076,57
0.09600569307804108,58,0.0,0.0,0.0,0.0,0.019201138988137245,58
0.09368041157722473,59,0.0,0.0,0.0,0.0,0.018736083060503006,59
0.09136411547660828,60,0.0,0.0,0.0,0.0,0.018272822722792625,60
0.08891386538743973,61,0.0,0.0,0.0,0.0,0.017782773822546005,61
0.08632681518793106,62,0.0,0.0,0.0,0.0,0.017265362665057182,62
0.08373034745454788,63,0.0,0.0,0.0,0.0,0.016746070235967636,63
0.08127254247665405,64,0.0,0.0,0.0,0.0,0.01625450886785984,64
0.07900365442037582,65,0.0,0.0,0.0,0.0,0.015800731256604195,65
0.07684396952390671,66,0.0,0.0,0.0,0.0,0.015368794091045856,66
