D_loss,epoch,gamma1_loss,gamma2_loss,gamma3_loss,gamma4_loss,mean_loss,step
2.5877490043640137,0,0.11512643843889236,0.11804118007421494,0.11309745907783508,0.11985384672880173,0.6107735633850098,0
2.581897020339966,1,0.11387133598327637,0.11674612015485764,0.11183461546897888,0.1185682937502861,0.6085834503173828,1
2.5760576725006104,2,0.11262460798025131,0.11545954644680023,0.11058029532432556,0.11729101836681366,0.6064026355743408,2
2.5702311992645264,3,0.11138629168272018,0.11418154090642929,0.10933458060026169,0.11602216213941574,0.6042311787605286,3
2.564418315887451,4,0.11015651375055313,0.11291221529245377,0.10809755325317383,0.11476178467273712,0.6020692586898804,4
2.5586190223693848,5,0.10893529653549194,0.11165159940719604,0.10686925798654556,0.11350996047258377,0.5999170541763306,5
2.5528345108032227,6,0.1077226772904396,0.1103997677564621,0.10564973205327988,0.11226674169301987,0.5977746844291687,6
2.5470638275146484,7,0.10651873797178268,0.1091567873954773,0.10443904995918274,0.1110321432352066,0.59564208984375,7
2.5413081645965576,8,0.10532350838184357,0.10792268812656403,0.10323725640773773,0.10980629920959473,0.5935195684432983,8
2.5355677604675293,9,0.10413705557584763,0.10669756680727005,0.10204440355300903,0.10858917981386185,0.5914071798324585,9
2.5298428535461426,10,0.10295937210321426,0.10548140108585358,0.10086051374673843,0.10738085955381393,0.5893049836158752,10
2.5241329669952393,11,0.10179056972265244,0.10427427291870117,0.09968563914299011,0.10618139058351517,0.5872129797935486,11
2.518439531326294,12,0.10063059628009796,0.10307620465755463,0.09851979464292526,0.10499079525470734,0.5851314067840576,12
2.5127620697021484,13,0.09947948902845383,0.10188718885183334,0.09736297279596329,0.10380907356739044,0.5830601453781128,13
2.507101058959961,14,0.09833730757236481,0.1007072851061821,0.09621521830558777,0.10263628512620926,0.5809994339942932,14
2.5014567375183105,15,0.09720402956008911,0.0995364859700203,0.0950765609741211,0.1014724001288414,0.5789492726325989,15
2.4958295822143555,16,0.09607967734336853,0.09837481379508972,0.09394698590040207,0.10031748563051224,0.5769097208976746,16
2.4902188777923584,17,0.09496425837278366,0.09722229093313217,0.09282650053501129,0.09917151927947998,0.5748807191848755,17
2.484625816345215,18,0.0938577950000763,0.09607891738414764,0.09171513468027115,0.09803451597690582,0.572862446308136,18
2.4790499210357666,19,0.09276028722524643,0.09494470059871674,0.09061287343502045,0.09690650552511215,0.5708548426628113,19
2.473491668701172,20,0.09167171269655228,0.09381961822509766,0.08951972424983978,0.09578745067119598,0.5688580274581909,20
2.4679510593414307,21,0.09059208631515503,0.09270370751619339,0.08843567222356796,0.0946773812174797,0.5668720006942749,21
2.462428569793701,22,0.0895213931798935,0.09159693121910095,0.08736071735620499,0.09357626736164093,0.5648967623710632,22
2.456923723220825,23,0.08845962584018707,0.09049927443265915,0.08629482984542847,0.09248411655426025,0.5629323124885559,23
2.451436758041382,24,0.08740674704313278,0.08941072970628738,0.08523798733949661,0.0914008766412735,0.5609785914421082,24
2.44596791267395,25,0.08636274933815002,0.08833127468824387,0.08419017493724823,0.09032656997442245,0.5590357184410095,25
2.4405174255371094,26,0.0853276252746582,0.0872608944773674,0.08315139263868332,0.08926116675138474,0.55710369348526,26
2.4350850582122803,27,0.08430131524801254,0.086199551820755,0.0821215808391571,0.08820462226867676,0.5551823973655701,27
2.429670810699463,28,0.08328381180763245,0.08514722436666489,0.0811007171869278,0.08715692907571793,0.5532718896865845,28
2.4242749214172363,29,0.08227509260177612,0.08410388231277466,0.0800887793302536,0.08611804991960526,0.5513721704483032,29
2.4188973903656006,30,0.0812750980257988,0.08306946605443954,0.07908572256565094,0.08508795499801636,0.5494831204414368,30
2.4135382175445557,31,0.08028382062911987,0.08204399049282074,0.07809151709079742,0.08406660705804825,0.5476048588752747,31
2.4081971645355225,32,0.07930120080709457,0.08102737367153168,0.07710611075162888,0.08305396884679794,0.5457371473312378,32
2.402874231338501,33,0.07832720875740051,0.08001959323883057,0.07612946629524231,0.08205000311136246,0.5438801050186157,33
2.3975698947906494,34,0.07736179977655411,0.07902058959007263,0.07516155391931534,0.08105465769767761,0.5420336723327637,34
2.3922836780548096,35,0.07640493661165237,0.07803034782409668,0.07420231401920319,0.08006791770458221,0.5401978492736816,35
2.3870155811309814,36,0.07545657455921173,0.07704880088567734,0.07325170934200287,0.07908972352743149,0.5383724570274353,36
2.381765604019165,37,0.0745166689157486,0.07607590407133102,0.07230968773365021,0.07812003046274185,0.5365575551986694,37
2.3765339851379395,38,0.07358516752719879,0.07511162012815475,0.07137621939182281,0.07715880125761032,0.534753143787384,38
2.3713204860687256,39,0.07266203314065933,0.07415589690208435,0.07045122981071472,0.07620596885681152,0.5329591035842896,39
2.3661246299743652,40,0.07174720615148544,0.07320867478847504,0.06953468173742294,0.07526149600744247,0.5311753153800964,40
2.3609468936920166,41,0.07084064930677414,0.07226990163326263,0.0686265230178833,0.07432533800601959,0.5294018387794495,41
2.3557870388031006,42,0.06994231790304184,0.07133954018354416,0.06772670894861221,0.0733974501490593,0.5276386141777039,42
2.350644588470459,43,0.06905213743448257,0.07041753083467484,0.06683516502380371,0.07247777283191681,0.5258854627609253,43
2.345520257949829,44,0.06817007809877396,0.06950381398200989,0.065951868891716,0.07156624644994736,0.5241424441337585,44
2.3404133319854736,45,0.06729608029127121,0.06859835237264633,0.06507675349712372,0.07066282629966736,0.5224094390869141,45
2.3353240489959717,46,0.06643009185791016,0.0677010715007782,0.06420975923538208,0.06976746767759323,0.5206865072250366,46
2.330251693725586,47,0.065572090446949,0.0668119490146637,0.0633508563041687,0.0688801258802414,0.5189733505249023,47
2.3251969814300537,48,0.0647219866514206,0.06593090295791626,0.06249998137354851,0.06800074130296707,0.5172701478004456,48
2.320159673690796,49,0.06387974321842194,0.0650578960776329,0.06165707856416702,0.06712924689054489,0.5155767202377319,49
2.315139055252075,50,0.06304530799388885,0.06419286876916885,0.06082209199666977,0.06626561284065247,0.5138930082321167,50
2.310135841369629,51,0.06221863999962807,0.06333576142787933,0.05999496951699257,0.06540977209806442,0.5122190117835999,51
2.3051493167877197,52,0.0613996796309948,0.06248653307557106,0.05917567387223244,0.06456168740987778,0.5105545520782471,52
2.3001794815063477,53,0.060588378459215164,0.06164512783288956,0.058364130556583405,0.06372129917144775,0.5088996887207031,53
2.2952263355255127,54,0.05978468060493469,0.06081148236989975,0.05756029859185219,0.06288855522871017,0.5072542428970337,54
2.290290117263794,55,0.0589885413646698,0.059985559433698654,0.05676411837339401,0.06206340342760086,0.5056183338165283,55
2.285370349884033,56,0.05819990113377571,0.05916730687022209,0.05597556754946709,0.061245813965797424,0.5039917826652527,56
2.2804667949676514,57,0.05741873383522034,0.05835666507482529,0.05519457161426544,0.0604356974363327,0.5023744702339172,57
2.2755794525146484,58,0.05664496868848801,0.057553574442863464,0.054421063512563705,0.059633031487464905,0.500766396522522,58
2.2707085609436035,59,0.05587855726480484,0.056758008897304535,0.05365503951907158,0.05883777141571045,0.4991675913333893,59
2.2658534049987793,60,0.055119454860687256,0.055969882756471634,0.052896399050951004,0.058049846440553665,0.4975777864456177,60
2.261014223098755,61,0.054367613047361374,0.05518915876746178,0.052145104855298996,0.05726920813322067,0.4959970712661743,61
2.2561910152435303,62,0.05362297222018242,0.05441579595208168,0.05140112712979317,0.05649581179022789,0.49442535638809204,62
2.2513835430145264,63,0.052885495126247406,0.05364973470568657,0.05066439509391785,0.05572962388396263,0.4928625524044037,63
2.246591806411743,64,0.05215514823794365,0.05289093032479286,0.04993487522006035,0.05497058108448982,0.49130865931510925,64
2.2418153285980225,65,0.05143185332417488,0.05213933065533638,0.0492125041782856,0.05421862751245499,0.4897635281085968,65
2.2370541095733643,66,0.05071558430790901,0.051394879817962646,0.04849724844098091,0.053473737090826035,0.48822709918022156,66
2.2323086261749268,67,0.05000628903508186,0.05065755546092987,0.04778905585408211,0.05273585021495819,0.4866994619369507,67
2.2275779247283936,68,0.04930393397808075,0.049927279353141785,0.04708787426352501,0.052004918456077576,0.4851803779602051,68
2.222862482070923,69,0.04860844835639,0.049204021692276,0.04639367014169693,0.0512809120118618,0.4836699068546295,69
