gamma1_loss,gamma2_loss,gamma3_loss,gamma4_loss,D_loss,mean_loss,epoch,step
0.00045640027383342385,0.005116240121424198,0.00024500355357304215,0.0032513767946511507,0.00036710684071294963,0.0018872253131121397,33,33
0.0012343070702627301,0.007900338619947433,0.00046159373596310616,0.0021599484607577324,0.0010040748165920377,0.0025520524941384792,34,34
0.0017897350480780005,0.009206375107169151,0.0005641028401441872,0.001457518432289362,0.006069551222026348,0.0038174563087522984,35,35
0.002334680873900652,0.010289634577929974,0.0008033340563997626,0.0007799701998010278,0.00928021315485239,0.004697566386312246,36,36
0.0029156191740185022,0.011460768058896065,0.0012672458542510867,0.00024301864323206246,0.007226566784083843,0.004622643813490868,37,37
0.003149582538753748,0.01173583697527647,0.0017345931846648455,1.7725315046845935e-05,0.0033712603617459536,0.00400179997086525,38,38
0.0025702854618430138,0.00990238506346941,0.0017416866030544043,5.2833611334790476e-06,0.0011851395247504115,0.003080956172198057,39,39
0.001348694902844727,0.006257249973714352,0.0011534617515280843,4.561205059872009e-06,0.000630069465842098,0.0018788076704367995,40,40
0.00030317797791212797,0.002663083840161562,0.00043866917258128524,7.806921530573163e-06,0.0006955178105272353,0.0008216511341743171,41,41
4.485572389967274e-06,0.0005821081576868892,5.766460162703879e-05,7.121635280782357e-05,0.0006695511983707547,0.0002770051942206919,42,42
0.0003211836447007954,3.7342174437071662e-06,4.8685628826206084e-06,0.00013006481458432972,0.00019704778969753534,0.00013137981295585632,43,43
0.0008323296206071973,0.00019148181308992207,5.577925912803039e-05,0.00011558723781490698,7.360973540926352e-05,0.00025375752011314034,44,44
0.0013043442741036415,0.0006452106172218919,9.616946772439405e-05,6.32955925539136e-05,0.0010150972520932555,0.0006248235004022717,45,45
0.00172649254091084,0.0012728706933557987,0.00013393902918323874,2.8223590561538003e-05,0.001896448084153235,0.0010115947807207704,46,46
0.0020897702779620886,0.0020674720872193575,0.00018361597904004157,1.3720363313041162e-05,0.0015405169688165188,0.0011790191056206822,47,47
0.002251397119835019,0.0027965642511844635,0.0002051714836852625,3.45493208442349e-06,0.0006496877176687121,0.0011812549782916903,48,48
0.00204193196259439,0.0030588710214942694,0.00014082537381909788,4.872953013546066e-06,0.0001698350824881345,0.0010832672705873847,49,49
0.0014819949865341187,0.002672143978998065,2.9628270567627624e-05,8.69510622578673e-05,7.129025470931083e-05,0.0008684017811901867,50,50
0.0008197257411666214,0.0018788952147588134,1.3804221453028731e-05,0.0003401261055842042,0.00011334208829794079,0.0006331786862574518,51,51
0.0003235401236452162,0.0010995421325787902,0.0001703605812508613,0.0007409101235680282,0.0001742443273542449,0.0005017194780521095,52,52
7.94491934357211e-05,0.0005754017038270831,0.000403707439545542,0.0011148779885843396,9.508823859505355e-05,0.00045370490988716483,53,53
6.507698799396167e-06,0.00029289149097166955,0.0005656770663335919,0.0013002949999645352,9.520452408651181e-07,0.00043326467857696116,54,54
2.1036732960055815e-06,0.00014160735008772463,0.0006137241143733263,0.0012929276563227177,0.0002082881546812132,0.000451730185886845,55,55
1.756120218487922e-05,4.6325505536515266e-05,0.0005998231936246157,0.0011923625133931637,0.0005722547648474574,0.0004856654559262097,56,56
4.1667462937766686e-05,6.875066560496634e-07,0.0005726662348024547,0.0010741454316303134,0.0006377771496772766,0.00046538878814317286,57,57
6.560039037140086e-05,3.2195679523283616e-05,0.000528363510966301,0.0009374652290716767,0.0003681536763906479,0.00038635567761957645,58,58
6.723616388626397e-05,0.00012481084559112787,0.0004267243784852326,0.000736710790079087,0.00011309854744467884,0.0002937161480076611,59,59
3.4270662581548095e-05,0.00019695909577421844,0.00025447458028793335,0.00045985582983121276,2.702294113987591e-05,0.0001945166295627132,60,60
1.2384318779368186e-06,0.00019191093451809138,7.962327799759805e-05,0.00018499950238037854,2.5157558411592618e-05,9.65859362622723e-05,61,61
2.264126123918686e-05,0.00014149954949971288,9.01539920050709e-07,2.4222221327363513e-05,5.276422598399222e-05,4.840576002607122e-05,62,62
9.982434858102351e-05,0.00010340976587031037,3.668600402306765e-05,7.886794264777564e-06,4.792407708009705e-05,5.9146201238036156e-05,63,63
0.0001797266595531255,9.81747725745663e-05,0.00011764404189307243,7.10269741830416e-05,1.9125423023069743e-06,9.369698818773031e-05,64,64
0.00022478013124782592,0.00011562263534869999,0.00018103010370396078,0.0001431994460290298,5.017646981286816e-05,0.00014296175504568964,65,65
0.00024198382743634284,0.00012728144065476954,0.00021924261818639934,0.0002035479701589793,0.00017149206541944295,0.00019270958728156984,66,66
0.00024784868583083153,0.00010975891200359911,0.0002446307335048914,0.00025564045063219965,0.00016629917081445456,0.00020483559637796134,67,67
0.00023577848332934082,7.646798621863127e-05,0.0002477759844623506,0.0002861289831344038,5.9519185015233234e-05,0.00018113413534592837,68,68
0.0001859086041804403,5.562578371609561e-05,0.00020349639817140996,0.0002646110951900482,5.258899818727514e-06,0.00014298016321845353,69,69
0.00010359652515035123,5.7350458519067615e-05,0.0001157066217274405,0.00018574467685539275,1.2325109821631486e-07,9.250430593965575e-05,70,70
3.0421240808209404e-05,7.655661465832964e-05,3.348350583110005e-05,9.082743781618774e-05,2.6006828193203546e-06,4.677789911511354e-05,71,71
7.473187224604771e-07,9.388775652041659e-05,4.692234938374895e-07,2.69259289780166e-05,7.4341014624224044e-06,2.5892868507071398e-05,72,72
7.215204277599696e-06,8.588782657170668e-05,1.1231368262087926e-05,2.8819085855502635e-06,5.989315923216054e-07,2.1563046175288036e-05,73,73
2.3437443815055303e-05,5.499278267961927e-05,3.592633220250718e-05,4.036721179545566e-07,1.5706264093751088e-05,2.6093297492479905e-05,74,74
3.657516572275199e-05,2.4985649361042306e-05,5.9665726439561695e-05,4.973048362444388e-06,7.11232642061077e-05,3.946457218262367e-05,75,75
4.719159915111959e-05,8.583767339587212e-06,8.358740888070315e-05,1.303823410125915e-05,9.358767420053482e-05,4.9197737098438665e-05,76,76
5.51352059119381e-05,2.0071602193638682e-06,0.00010701495921239257,2.350732756895013e-05,5.256351869320497e-05,4.8045632865978405e-05,77,77
5.394123218138702e-05,4.723009539020495e-09,0.00011825999536085874,3.0424120268435217e-05,1.128181247622706e-05,4.278237611288205e-05,78,78
3.85466955776792e-05,4.722475296148332e-06,0.00010429734538774937,2.630349263199605e-05,6.269283971960249e-07,3.48993853549473e-05,79,79
1.6458081518067047e-05,2.466550540702883e-05,6.963915802771226e-05,1.3401006071944721e-05,3.2851039577508345e-07,2.4898452466004528e-05,80,80
2.2201795673026936e-06,6.069105438655242e-05,3.470083902357146e-05,2.7558862711885013e-06,1.776248836904415e-06,2.0428840798558667e-05,81,81
5.151567847860861e-07,9.537558071315289e-05,1.3489904631569516e-05,1.8259429523936888e-08,7.679147415728949e-07,2.2033364075468853e-05,82,82
4.540717327472521e-06,0.0001095791594707407,4.619068931788206e-06,1.7257816580240615e-06,2.6687930585467257e-06,2.4626704544061795e-05,83,83
8.094812073977664e-06,0.00010347461648052558,1.436260276932444e-06,3.951437520299805e-06,2.3879125365056098e-05,2.8167251002741978e-05,84,84
1.0444586223457009e-05,9.027315536513925e-05,1.6591829421486182e-07,6.42148734186776e-06,4.415079820319079e-05,3.029119034181349e-05,85,85
1.2216954019095283e-05,7.768093928461894e-05,1.872227670673965e-07,9.865956599242054e-06,3.377436951268464e-05,2.6745086870505475e-05,86,86
1.2029861863993574e-05,6.272116297623143e-05,1.2073378456989303e-06,1.2972162039659452e-05,1.1418361282267142e-05,2.0069777747266926e-05,87,87
8.019101187528577e-06,4.07077168347314e-05,1.4122175571174012e-06,1.2553407941595651e-05,1.865357262431644e-06,1.2911560588690918e-05,88,88
2.280217586303479e-06,1.6471745766466483e-05,3.2070835231934325e-07,8.034194252104498e-06,8.141364560287911e-07,5.58420015295269e-06,89,89
2.4803217257840515e-08,1.8684520455281017e-06,1.9668190986976697e-07,3.11080043502443e-06,1.8097696283803089e-06,1.4021014749232563e-06,90,90
2.6590159905026667e-06,1.0217877388640773e-06,1.6741132640163414e-06,6.771550147277594e-07,1.3148616062608198e-06,1.4693866887682816e-06,91,91
6.552860668307403e-06,7.007148269622121e-06,2.7046485229220707e-06,1.0025286201198469e-07,2.212760108477596e-07,3.3172375424328493e-06,92,92
8.908627023629379e-06,1.321314812230412e-05,2.481753426764044e-06,2.849859015441325e-08,7.34272543922998e-06,6.3949496507120784e-06,93,93
1.003113720798865e-05,1.896977482829243e-05,1.9521050944604212e-06,8.92873597280186e-09,1.615828659851104e-05,9.424046766071115e-06,94,94
1.0636258593876846e-05,2.519703411962837e-05,1.6561731399633572e-06,4.485418703126243e-09,1.300038093177136e-05,1.0098866368934978e-05,95,95
9.968278391170315e-06,2.9746157451882027e-05,1.2493173926486634e-06,3.863045350271932e-08,4.4894231905345805e-06,9.098361260839738e-06,96,96
6.9436291596503e-06,2.8241684049135074e-05,3.9778132077117334e-07,2.6555408982886775e-09,8.55302573654626e-07,7.288210326805711e-06,97,97
2.7268474696029443e-06,2.01452767214505e-05,6.156315635053033e-08,1.9733670342247933e-07,5.721151410398306e-07,4.740627900901018e-06,98,98
2.0707201997538505e-07,1.0666215530363843e-05,1.629263351787813e-06,1.163350020760845e-06,1.2182835007479298e-06,2.9768368676741375e-06,99,99
