gamma1_loss,gamma2_loss,gamma3_loss,gamma4_loss,D_loss,mean_loss,epoch,step
0.0018218258628621697,0.002994263544678688,0.001677726162597537,0.003009101841598749,3.5620577335357666,0.7143121361732483,0,0
