D_loss,epoch,gamma1_loss,gamma2_loss,gamma3_loss,gamma4_loss,mean_loss,step
1.456937313079834,0,0.0969257578253746,0.10740029066801071,0.09916450828313828,0.10508248209953308,0.373102068901062,0
1.3283525705337524,1,0.054142218083143234,0.06177709251642227,0.05556871369481087,0.06033164635300636,0.3120344579219818,1
1.2136884927749634,2,0.025997811928391457,0.031005535274744034,0.026894519105553627,0.030131377279758453,0.26554355025291443,2
1.1111693382263184,3,0.01099312398582697,0.013519005849957466,0.011567355133593082,0.012991289608180523,0.23204801976680756,3
1.0193076133728027,4,0.007538289297372103,0.007722650654613972,0.007968224585056305,0.007347259670495987,0.20997680723667145,4
0.9370183944702148,5,0.01380893588066101,0.01182575523853302,0.014263525605201721,0.011420152150094509,0.19766734540462494,5
0.863915741443634,6,0.027472522109746933,0.023562893271446228,0.028109854087233543,0.022958016023039818,0.19320379197597504,6
0.8004594445228577,7,0.045475251972675323,0.03996783494949341,0.04641810059547424,0.039032574743032455,0.19427065551280975,7
0.747818648815155,8,0.06416085362434387,0.05746302381157875,0.06546135991811752,0.05613987147808075,0.198208749294281,8
0.7073186635971069,9,0.07994677871465683,0.07250571995973587,0.08156861364841461,0.0708293467760086,0.20243382453918457,9
0.6795468926429749,10,0.09034405648708344,0.08258943259716034,0.09218118339776993,0.08066857606172562,0.2050660252571106,10
0.6639361381530762,11,0.09451530873775482,0.08680834621191025,0.09643470495939255,0.08478278666734695,0.20529545843601227,11
0.6590295433998108,12,0.09302239865064621,0.0856328010559082,0.09490447491407394,0.08363165706396103,0.2032441794872284,12
0.6628820896148682,13,0.08719971776008606,0.08030704408884048,0.08896099030971527,0.07842458039522171,0.19955489039421082,13
0.6733419895172119,14,0.07859205454587936,0.07229883223772049,0.08018913120031357,0.07058878242969513,0.19500215351581573,14
0.6882322430610657,15,0.06861085444688797,0.06295868009328842,0.07003313302993774,0.06144031882286072,0.1902550458908081,15
0.7055046558380127,16,0.0583776980638504,0.05336245521903038,0.05963588133454323,0.052031394094228745,0.18578241765499115,16
0.723355770111084,17,0.04868495091795921,0.04427001252770424,0.04980010166764259,0.04310886561870575,0.18184393644332886,17
0.7402818202972412,18,0.04002053290605545,0.0361478254199028,0.04101598635315895,0.03513448312878609,0.17852012813091278,18
0.7550868988037109,19,0.032623130828142166,0.029222309589385986,0.03351986035704613,0.028334902599453926,0.17575742304325104,19
0.7668668031692505,20,0.026547707617282867,0.02354341559112072,0.02736261487007141,0.022762468084692955,0.1734165996313095,20
0.7749767303466797,21,0.02172934263944626,0.019046518951654434,0.022475533187389374,0.018355175852775574,0.17131666839122772,21
0.778993546962738,22,0.018037648871541023,0.015604940243065357,0.018725579604506493,0.014988224022090435,0.16926999390125275,22
0.7786772847175598,23,0.01531787496060133,0.013069459237158298,0.015956707298755646,0.012513261288404465,0.16710691154003143,23
0.773940920829773,24,0.013418423011898994,0.011294690892100334,0.014017127454280853,0.010784909129142761,0.16469120979309082,24
0.7648253440856934,25,0.012206756509840488,0.010154281742870808,0.012774762697517872,0.009676319546997547,0.1619274914264679,25
0.7514780759811401,26,0.011576196178793907,0.009547331370413303,0.012123514898121357,0.00908598955720663,0.15876221656799316,26
0.734135091304779,27,0.011445625685155392,0.009398127906024456,0.011982579715549946,0.008937790058553219,0.15517984330654144,27
0.713104248046875,28,0.011754154227674007,0.00965104065835476,0.01229083351790905,0.009176035411655903,0.15119525790214539,28
0.688753604888916,29,0.012452326714992523,0.010262283496558666,0.012997986748814583,0.00975718628615141,0.14684468507766724,29
0.6615017056465149,30,0.013491621240973473,0.011190149001777172,0.014054208993911743,0.010639853775501251,0.14217551052570343,30
0.6318114995956421,31,0.01481389719992876,0.012385374866425991,0.01539985928684473,0.011774762533605099,0.1372370719909668,31
0.6001846194267273,32,0.01634257473051548,0.013783237896859646,0.016957074403762817,0.013096349313855171,0.13207277655601501,32
0.5671546459197998,33,0.017977403476834297,0.015299057587981224,0.018624993041157722,0.014517770148813725,0.1267147809267044,33
0.5332768559455872,34,0.019594494253396988,0.016828389838337898,0.020280133932828903,0.0159307848662138,0.12118212878704071,34
0.49911585450172424,35,0.02105265110731125,0.018252654001116753,0.02178291045129299,0.017211422324180603,0.11548309773206711,35
0.46522918343544006,36,0.02220589853823185,0.019449541345238686,0.02298990823328495,0.018231142312288284,0.10962113738059998,36
0.43215224146842957,37,0.022920528426766396,0.020306125283241272,0.02376999892294407,0.018871722742915154,0.10360412299633026,37
0.40038585662841797,38,0.02309337444603443,0.020731253549456596,0.024020763114094734,0.019040750339627266,0.09745439141988754,38
0.37038758397102356,39,0.02266748994588852,0.02066386677324772,0.023681318387389183,0.018684200942516327,0.09121689200401306,39
0.34256935119628906,40,0.021641628816723824,0.02007601223886013,0.02273876592516899,0.01779358647763729,0.08496386557817459,40
0.3172958493232727,41,0.02007121779024601,0.01897289603948593,0.021228142082691193,0.016407253220677376,0.07879507541656494,41
0.29488250613212585,42,0.018060944974422455,0.01739414408802986,0.019228367134928703,0.014607385732233524,0.07283467054367065,42
0.2755865156650543,43,0.015750698745250702,0.01541912741959095,0.016856711357831955,0.012514199130237103,0.06722544878721237,43
0.259590744972229,44,0.013296178542077541,0.013173331506550312,0.014261440373957157,0.010276300832629204,0.06211959943175316,44
0.24698124825954437,45,0.010846240445971489,0.010826553218066692,0.011609305627644062,0.008054612204432487,0.05766359344124794,45
0.23771843314170837,46,0.008524386212229729,0.008573658764362335,0.00906712282449007,0.0060011595487594604,0.05397695302963257,46
0.23160585761070251,47,0.0064271786250174046,0.006597380619496107,0.006783421617001295,0.004241613671183586,0.05113109201192856,47
