gamma1_loss,gamma2_loss,gamma3_loss,gamma4_loss,D_loss,mean_loss,epoch,step
0.0028093501459807158,0.003254626179113984,0.0038600636180490255,0.002236917382106185,0.5225712656974792,0.10694645345211029,55,55
0.0029500483069568872,0.003391099628061056,0.004147253464907408,0.00214726896956563,0.5144183039665222,0.10541078448295593,56,56
0.00334436958655715,0.0037345702294260263,0.004676160402595997,0.0022425930947065353,0.5041795969009399,0.10363545268774033,57,57
0.0038336231373250484,0.0041341534815728664,0.0052317483350634575,0.0024496177211403847,0.4929884672164917,0.10172753036022186,58,58
0.00425684405490756,0.004450854379683733,0.005635361652821302,0.002668180735781789,0.48216259479522705,0.09983476251363754,59,59
0.004573567770421505,0.004668931942433119,0.005861395038664341,0.0028688174206763506,0.4727126955986023,0.09813707321882248,60,60
0.004872205201536417,0.004895659629255533,0.006027860101312399,0.0031156656332314014,0.46497997641563416,0.0967782661318779,61,61
0.005278410390019417,0.005270364694297314,0.006290861405432224,0.0035097519867122173,0.4586869478225708,0.0958072692155838,62,62
0.005864603910595179,0.005876973737031221,0.006748662795871496,0.004120861645787954,0.4533027708530426,0.09518277645111084,63,63
0.00661809928715229,0.0067096068523824215,0.007408164441585541,0.0049518076702952385,0.44840165972709656,0.0948178619146347,64,64
0.00746593251824379,0.00769130839034915,0.008206119760870934,0.00594320660457015,0.4438066780567169,0.0946226492524147,65,65
0.008320886641740799,0.008718426339328289,0.009050557389855385,0.00700325658544898,0.4395357668399811,0.0945257768034935,66,66
0.009107054211199284,0.009691759012639523,0.009847033768892288,0.00803324393928051,0.43567168712615967,0.09447015821933746,67,67
0.009755781851708889,0.010519959963858128,0.010502619668841362,0.00893520936369896,0.43227696418762207,0.09439811110496521,68,68
0.010198798961937428,0.011116457171738148,0.010929536074399948,0.009615881368517876,0.4293971359729767,0.09425156563520432,69,69
0.010380828753113747,0.011412063613533974,0.011064905673265457,0.01000259444117546,0.4270927309989929,0.09399063140153885,70,70
0.01028431672602892,0.011379672214388847,0.010896963067352772,0.01006686594337225,0.4254087805747986,0.09360732138156891,71,71
0.00994626060128212,0.011053266003727913,0.010478204116225243,0.009840581566095352,0.42428165674209595,0.09312000125646591,72,72
0.009454907849431038,0.010527347214519978,0.009915193542838097,0.009413281455636024,0.4234772026538849,0.09255758672952652,73,73
0.008924807421863079,0.009931441396474838,0.009336701594293118,0.00890661496669054,0.4226418733596802,0.09194828569889069,74,74
0.008459004573523998,0.00938709732145071,0.008852336555719376,0.008433829993009567,0.42145538330078125,0.09131752699613571,75,75
0.008115374483168125,0.008967164903879166,0.008519499562680721,0.008062485605478287,0.4197953939437866,0.09069198369979858,76,76
0.007892264984548092,0.00867671798914671,0.008331725373864174,0.007797496858984232,0.4178113639354706,0.09010191261768341,77,77
0.007737374864518642,0.008462001569569111,0.008229688741266727,0.0075898608192801476,0.41585832834243774,0.08957544714212418,78,78
0.007575483061373234,0.008242187090218067,0.008129298686981201,0.007366413250565529,0.4143221378326416,0.08912710845470428,79,79
0.007345300167798996,0.007951413281261921,0.007958526723086834,0.0070691038854420185,0.41343778371810913,0.08875241875648499,80,80
0.0070287506096065044,0.007571307942271233,0.007688523735851049,0.006684919819235802,0.41319745779037476,0.08843419700860977,81,81
0.006655840203166008,0.00713599007576704,0.007343055680394173,0.006249260623008013,0.41337886452674866,0.08815260231494904,82,82
0.006284199655056,0.00670995470136404,0.006982696708291769,0.005823650863021612,0.4136492609977722,0.08788995444774628,83,83
0.005970312748104334,0.006357698235660791,0.006676769815385342,0.0054668160155415535,0.41367655992507935,0.08762963116168976,84,84
0.005751005373895168,0.006123790051788092,0.006479843519628048,0.005217293743044138,0.4131998121738434,0.08735434710979462,85,85
0.005641585681587458,0.006029089447110891,0.006421670317649841,0.005092008505016565,0.41206094622612,0.08704905956983566,86,86
0.005643056705594063,0.006075909826904535,0.006507808342576027,0.005092448554933071,0.4102182984352112,0.08670749515295029,87,87
0.005745960399508476,0.006250865291804075,0.006721883080899715,0.005207552574574947,0.4077490270137787,0.08633506298065186,88,88
0.005927336867898703,0.006522428710013628,0.0070258378982543945,0.005411244463175535,0.40483376383781433,0.08594412356615067,89,89
0.006149126682430506,0.006841046269983053,0.0073637147434055805,0.005662265233695507,0.40171873569488525,0.08554697781801224,90,90
0.006366572342813015,0.007149849086999893,0.007675199769437313,0.005913396365940571,0.39865821599960327,0.08515264838933945,91,91
0.006544871721416712,0.007404092233628035,0.007916110567748547,0.006127980537712574,0.39584535360336304,0.08476768434047699,92,92
0.006674098316580057,0.007588782347738743,0.008075139485299587,0.006294484715908766,0.3933548629283905,0.08439747989177704,93,93
0.006772004067897797,0.007722608279436827,0.008175809867680073,0.006429406814277172,0.39112716913223267,0.0840453952550888,94,94
0.006872329395264387,0.007844536565244198,0.008261418901383877,0.006565985269844532,0.38900837302207947,0.08371052891016006,95,95
0.007006160449236631,0.007991233840584755,0.008371960371732712,0.0067355576902627945,0.38683319091796875,0.08338762074708939,96,96
0.007186603266745806,0.008177964948117733,0.00852529238909483,0.006951500661671162,0.384509414434433,0.08307015150785446,97,97
0.007403094321489334,0.008391398005187511,0.008710106834769249,0.0072023626416921616,0.382060170173645,0.08275342732667923,98,98
0.007626441773027182,0.008596068248152733,0.008891991339623928,0.0074562085792422295,0.3796040713787079,0.08243495970964432,99,99
0.00782184861600399,0.008750630542635918,0.009029037319123745,0.0076741003431379795,0.37729063630104065,0.08211325109004974,100,100
0.007963807322084904,0.008825927041471004,0.009089969098567963,0.007826481945812702,0.37522977590560913,0.08178719133138657,101,101
0.008045725524425507,0.008816308341920376,0.009066804312169552,0.007904483936727047,0.37345120310783386,0.08145690709352493,102,102
0.008080138824880123,0.00873979926109314,0.008976868353784084,0.007921108044683933,0.3719044327735901,0.08112446963787079,103,103
0.00809098593890667,0.008629001677036285,0.008854720741510391,0.007903334684669971,0.37048763036727905,0.08079313486814499,104,104
0.00810336135327816,0.008518745191395283,0.008739016018807888,0.007880778051912785,0.36908525228500366,0.08046542853116989,105,105
0.008136102929711342,0.008436301723122597,0.00866055116057396,0.007876710034906864,0.3676013946533203,0.08014221489429474,106,106
0.00819858256727457,0.008396205492317677,0.00863500777631998,0.007903418503701687,0.3659840226173401,0.07982344925403595,107,107
0.008289744146168232,0.008398537524044514,0.008660643361508846,0.007960652001202106,0.36423516273498535,0.0795089453458786,108,108
0.008398640900850296,0.00843031331896782,0.00872081145644188,0.008036622777581215,0.3624035716056824,0.07919798791408539,109,109
0.008508116006851196,0.00847117230296135,0.008791564032435417,0.008112926036119461,0.3605608642101288,0.07888893038034439,110,110
0.008602715097367764,0.008503320626914501,0.008853036910295486,0.008173699490725994,0.35876527428627014,0.0785796120762825,111,111
0.00867759995162487,0.008521411567926407,0.008899766020476818,0.008215093985199928,0.35702893137931824,0.07826856523752213,112,112
0.008742536418139935,0.008536207489669323,0.008943884633481503,0.008248895406723022,0.35530588030815125,0.07795547693967819,113,113
0.008817323483526707,0.008568826131522655,0.009008565917611122,0.008297039195895195,0.35351166129112244,0.07764068245887756,114,114
0.008921084925532341,0.0086387163028121,0.00911514088511467,0.008380036801099777,0.3515680134296417,0.07732459902763367,115,115
0.009061996825039387,0.008752510882914066,0.00927111878991127,0.008506237529218197,0.34944775700569153,0.07700792700052261,116,116
0.009233243763446808,0.008899863809347153,0.009465428069233894,0.008667735382914543,0.3471930921077728,0.0766918733716011,117,117
0.009416785091161728,0.009057946503162384,0.009672851301729679,0.008844394236803055,0.3448964059352875,0.07637767493724823,118,118
0.009592610411345959,0.009202132001519203,0.009865419007837772,0.009013706818223,0.3426554203033447,0.07606585323810577,119,119
0.009748242795467377,0.00931698177009821,0.010024702176451683,0.009161126799881458,0.34053006768226624,0.07575622200965881,120,120
0.00988321378827095,0.009401426650583744,0.010148369707167149,0.009285269305109978,0.3385235369205475,0.07544836401939392,121,121
0.010006624273955822,0.009465928189456463,0.01024788711220026,0.009395633824169636,0.33659258484840393,0.07514173537492752,122,122
0.01013020146638155,0.009524393826723099,0.010339767672121525,0.009505171328783035,0.3346782922744751,0.07483556121587753,123,123
0.010261340998113155,0.009586104191839695,0.010435830801725388,0.00962240993976593,0.3327389657497406,0.07452893257141113,124,124
0.010399578139185905,0.009651632979512215,0.010537461377680302,0.009747186675667763,0.33077019453048706,0.07422120869159698,125,125
0.01053734589368105,0.009713725186884403,0.010635864920914173,0.009871183894574642,0.3288031816482544,0.07391226291656494,126,126
0.010663904249668121,0.009761803783476353,0.010717449709773064,0.009982366114854813,0.3268851637840271,0.07360213994979858,127,127
0.010770626366138458,0.009787877090275288,0.010771553963422775,0.010071109049022198,0.3250535726547241,0.07329095155000687,128,128
0.010855312459170818,0.009791242890059948,0.010796818882226944,0.010135230608284473,0.3233155906200409,0.07297883927822113,129,129
0.01092340238392353,0.00977962277829647,0.01080276072025299,0.010181352496147156,0.32164329290390015,0.07266608625650406,130,130
0.010985326021909714,0.00976592767983675,0.01080559566617012,0.010221756994724274,0.31998562812805176,0.07235284149646759,131,131
0.011051381006836891,0.00976242870092392,0.010820627212524414,0.010268432088196278,0.3182920217514038,0.07203897833824158,132,132
0.011126680299639702,0.009775188751518726,0.010855264030396938,0.010327327065169811,0.3165368437767029,0.07172425836324692,133,133
0.011208869516849518,0.0098017742857337,0.010906394571065903,0.010395891033113003,0.31472957134246826,0.07140849530696869,134,134
0.011289927177131176,0.009833429008722305,0.010963442735373974,0.010465240105986595,0.31290537118911743,0.07109148800373077,135,135
0.01136134471744299,0.009860753081738949,0.011015474796295166,0.01052599772810936,0.31110137701034546,0.07077299058437347,136,136
0.01141963992267847,0.009879537858068943,0.011058108881115913,0.01057436689734459,0.3093326687812805,0.07045286148786545,137,137
0.0114684933796525,0.009892947040498257,0.011095864698290825,0.010614398866891861,0.30758389830589294,0.07013112306594849,138,138
0.011515984311699867,0.009908545762300491,0.011138420552015305,0.010654894635081291,0.305821031332016,0.06980777531862259,139,139
0.01156889833509922,0.009932351298630238,0.011193424463272095,0.01070311851799488,0.3040163516998291,0.06948282569646835,140,140
0.011628047563135624,0.00996397528797388,0.011260745115578175,0.010759652592241764,0.30216893553733826,0.06915627419948578,141,141
0.011687779799103737,0.009996185079216957,0.011331898160278797,0.010817821137607098,0.3003067672252655,0.06882809102535248,142,142
0.011739762499928474,0.010019010864198208,0.011394874192774296,0.010867874138057232,0.2984696328639984,0.06849823147058487,143,143
0.011778406798839569,0.010025609284639359,0.011441156268119812,0.010903057642281055,0.29668447375297546,0.06816653907299042,144,144
0.011804125271737576,0.010015806183218956,0.011470137163996696,0.010923394002020359,0.29495081305503845,0.06783284991979599,145,145
0.011822356842458248,0.00999507401138544,0.01148818340152502,0.010934734717011452,0.2932451367378235,0.06749709695577621,146,146
0.0118394885212183,0.009970149956643581,0.011503465473651886,0.01094425655901432,0.2915385067462921,0.06715917587280273,147,147
0.011858729645609856,0.009944583289325237,0.01152041181921959,0.010955733247101307,0.28981563448905945,0.06681901961565018,148,148
0.011878770776093006,0.009917297400534153,0.011537520214915276,0.010967832058668137,0.2880818247795105,0.06647665053606033,149,149
0.011895634233951569,0.009884540922939777,0.01154953520745039,0.010976092889904976,0.2863546311855316,0.0661320835351944,150,150
0.011906115338206291,0.009843515232205391,0.011552051641047001,0.010976853780448437,0.28464820981025696,0.06578534841537476,151,151
0.011910385452210903,0.009795031510293484,0.011545254848897457,0.010970352217555046,0.2829609513282776,0.06543639302253723,152,152
0.011912062764167786,0.009743460454046726,0.01153427641838789,0.010960900224745274,0.28127527236938477,0.06508519500494003,153,153
0.011915992014110088,0.009694291278719902,0.011526167392730713,0.010954326950013638,0.2795674800872803,0.0647316500544548,154,154
0.011925343424081802,0.009651103056967258,0.011525709182024002,0.010954523459076881,0.2778216600418091,0.06437566876411438,155,155
0.011940005235373974,0.00961393490433693,0.01153295673429966,0.010961456224322319,0.2760375738143921,0.06401719152927399,156,156
0.01195708941668272,0.0095799146220088,0.011543918401002884,0.010971746407449245,0.27422818541526794,0.06365616619586945,157,157
0.011973104439675808,0.009545540437102318,0.011553732678294182,0.010981259867548943,0.2724092900753021,0.06329258531332016,158,158
0.011986280791461468,0.009509033523499966,0.011560024693608284,0.010987875051796436,0.27058887481689453,0.06292641907930374,159,159
0.011997492983937263,0.009471197612583637,0.01156413834542036,0.010992564260959625,0.2687629163265228,0.0625576600432396,160,160
0.012009145691990852,0.009434268809854984,0.011569458059966564,0.010998054407536983,0.26692044734954834,0.06218627467751503,161,161
0.012022927403450012,0.009399732574820518,0.011578237637877464,0.01100620161741972,0.2650538682937622,0.06181218847632408,162,162
0.012038142420351505,0.00936674140393734,0.011589385569095612,0.011016057804226875,0.26316651701927185,0.06143536418676376,163,163
0.012051939032971859,0.009332439862191677,0.011598972603678703,0.0110242310911417,0.26127108931541443,0.061055734753608704,164,164
0.012061274610459805,0.009293900802731514,0.01160297729074955,0.01102720107883215,0.2593807578086853,0.06067322567105293,165,165
0.012065142393112183,0.009250247851014137,0.011600219644606113,0.01102388184517622,0.2574995160102844,0.060287803411483765,166,166
0.0120652224868536,0.009203237481415272,0.011593077331781387,0.01101633720099926,0.2556192874908447,0.059899430721998215,167,167
0.012064461596310139,0.00915585272014141,0.011585520580410957,0.01100811269134283,0.2537265121936798,0.05950809270143509,168,168
0.012064773589372635,0.00911008007824421,0.011580057442188263,0.011001559905707836,0.2518123388290405,0.0591137632727623,169,169
0.012065768241882324,0.009065733291208744,0.011576165445148945,0.010996412485837936,0.2498781681060791,0.05871645361185074,170,170
0.012065520510077477,0.009021182544529438,0.011571330949664116,0.010990642942488194,0.24793212115764618,0.05831615999341011,171,171
0.012062604539096355,0.008975275792181492,0.011563724838197231,0.010982807725667953,0.24597996473312378,0.05791287496685982,172,172
0.012057543732225895,0.008928641676902771,0.011554012075066566,0.010973650962114334,0.24401913583278656,0.05750660225749016,173,173
0.012052365578711033,0.008883229456841946,0.011544771492481232,0.010965595953166485,0.24204060435295105,0.05709731578826904,174,174
0.012048722244799137,0.00884056743234396,0.011538071557879448,0.010960589163005352,0.24003712832927704,0.05668501928448677,175,175
0.012046310119330883,0.00880033615976572,0.011533467099070549,0.010958291590213776,0.23801009356975555,0.05626969784498215,176,176
0.012042999267578125,0.008760567754507065,0.011528156697750092,0.010956217534840107,0.2359689176082611,0.055851373821496964,177,177
0.012036461383104324,0.008719180710613728,0.011519109830260277,0.010951606556773186,0.23392382264137268,0.05543003976345062,178,178
0.012025820091366768,0.008675450459122658,0.011505202390253544,0.01094334851950407,0.23187868297100067,0.05500569939613342,179,179
0.012011786922812462,0.008630078285932541,0.011487411335110664,0.010932156816124916,0.22983038425445557,0.05457836762070656,180,180
0.011995318345725536,0.00858395081013441,0.01146713923662901,0.010919093154370785,0.22777460515499115,0.05414801836013794,181,181
0.011976261623203754,0.008536978624761105,0.011444422416388988,0.010903987102210522,0.22571183741092682,0.05371469259262085,182,182
0.011953262612223625,0.00848808977752924,0.011417748406529427,0.010885313153266907,0.22364765405654907,0.05327840521931648,183,183
0.01192492712289095,0.008436293341219425,0.011385542340576649,0.010861528106033802,0.22158779203891754,0.052839215844869614,184,184
0.011891084723174572,0.008381698280572891,0.011347746476531029,0.010832524858415127,0.219532772898674,0.052397169172763824,185,185
0.011852835305035114,0.008325443603098392,0.011305950582027435,0.010799716226756573,0.21747764945030212,0.05195232108235359,186,186
0.01181141845881939,0.008268682286143303,0.011261958628892899,0.01076473668217659,0.21541686356067657,0.05150473490357399,187,187
0.011767145246267319,0.008211720734834671,0.011216343380510807,0.010728148743510246,0.21334902942180634,0.05105447396636009,188,188
0.011719298548996449,0.008154048584401608,0.011168264783918858,0.010689285583794117,0.21127735078334808,0.05060165002942085,189,189
0.011666979640722275,0.008095051161944866,0.01111654844135046,0.010647193528711796,0.2092057466506958,0.05014630779623985,190,190
0.011609955690801144,0.00803464651107788,0.011060829274356365,0.010601655580103397,0.20713567733764648,0.04968855530023575,191,191
0.01154863741248846,0.007973158732056618,0.01100158877670765,0.010553174652159214,0.20506586134433746,0.0492284819483757,192,192
0.011483301408588886,0.007910705171525478,0.010939174331724644,0.010502084158360958,0.2029956579208374,0.048766180872917175,193,193
0.011413495056331158,0.00784682109951973,0.010872962884604931,0.010447828099131584,0.20092777907848358,0.048301782459020615,194,194
0.011338206939399242,0.007780697662383318,0.010801590979099274,0.010389143601059914,0.19886718690395355,0.04783536493778229,195,195
0.011256624013185501,0.007711738348007202,0.010723908431828022,0.010324970819056034,0.19681815803050995,0.04736707732081413,196,196
0.011168655939400196,0.007639867253601551,0.010639745742082596,0.010255125351250172,0.19478179514408112,0.0468970388174057,197,197
0.011074786074459553,0.007565363775938749,0.01054970920085907,0.010180125944316387,0.1927570253610611,0.04642540216445923,198,198
0.010975471697747707,0.007488459814339876,0.010454395785927773,0.010100503452122211,0.19074282050132751,0.04595233127474785,199,199
0.01087076123803854,0.0074091446585953236,0.01035383902490139,0.010016298852860928,0.18873992562294006,0.04547799378633499,200,200
0.010760490782558918,0.007327327039092779,0.01024778001010418,0.009927296079695225,0.18675003945827484,0.045002587139606476,201,201
0.01064471248537302,0.007243054918944836,0.010136245749890804,0.009833544492721558,0.18477393686771393,0.04452630132436752,202,202
0.010523860342800617,0.007156570442020893,0.010019784793257713,0.009735560975968838,0.18281105160713196,0.04404936358332634,203,203
0.010398435406386852,0.0070681218057870865,0.009899040684103966,0.009633932262659073,0.18086041510105133,0.043571989983320236,204,204
0.01026854757219553,0.006977707613259554,0.00977413635700941,0.009528756141662598,0.17892298102378845,0.04309442639350891,205,205
0.010133834555745125,0.006885063834488392,0.009644578211009502,0.009419531561434269,0.17700156569480896,0.042616914957761765,206,206
0.009993785060942173,0.006789823062717915,0.009509693831205368,0.009305575862526894,0.17509979009628296,0.04213973134756088,207,207
0.009848194196820259,0.006691777613013983,0.009369214996695518,0.009186568669974804,0.17322000861167908,0.04166315123438835,208,208
0.009697220288217068,0.006590940989553928,0.009223335422575474,0.009062646888196468,0.17136318981647491,0.04118746519088745,209,209
0.009541064500808716,0.006487394217401743,0.009072271175682545,0.00893398467451334,0.1695302575826645,0.04071299359202385,210,210
0.009379716590046883,0.006381116341799498,0.008915949612855911,0.00880050752311945,0.16772298514842987,0.040240056812763214,211,211
0.009213143959641457,0.006272078957408667,0.008754268288612366,0.008662115782499313,0.16594333946704865,0.03976898640394211,212,212
0.009041639044880867,0.006160425487905741,0.00858752429485321,0.008519106544554234,0.16419215500354767,0.03930016979575157,213,213
0.008865853771567345,0.006046520080417395,0.008416458033025265,0.00837219413369894,0.1624687761068344,0.03883396089076996,214,214
0.008686467073857784,0.0059307534247636795,0.008241822011768818,0.008222096599638462,0.16077260673046112,0.03837075084447861,215,215
0.008503791876137257,0.0058133043348789215,0.00806390680372715,0.008069070056080818,0.1591046154499054,0.03791093826293945,216,216
0.008317872881889343,0.005694163963198662,0.007882664911448956,0.007913019508123398,0.15746693313121796,0.03745492920279503,217,217
0.0081288181245327,0.005573345813900232,0.007698133122175932,0.007753911428153515,0.15586142241954803,0.03700312599539757,218,218
0.007936958223581314,0.005451007280498743,0.0075106145814061165,0.0075919791124761105,0.15428918600082397,0.036555949598550797,219,219
0.007742623332887888,0.005327310878783464,0.007320396602153778,0.007427448406815529,0.15275132656097412,0.03611382097005844,220,220
0.007545960135757923,0.005202324129641056,0.007127547170966864,0.007260343059897423,0.15124958753585815,0.03567715361714363,221,221
0.0073471106588840485,0.005076118279248476,0.0069321212358772755,0.007090674713253975,0.14978572726249695,0.0352463498711586,222,222
0.0071464902721345425,0.0049489340744912624,0.006734519265592098,0.006918803323060274,0.14836043119430542,0.03482183441519737,223,223
0.006944843102246523,0.004821219947189093,0.006535532418638468,0.006745472550392151,0.1469728946685791,0.03440399095416069,224,224
0.006742941681295633,0.004693451337516308,0.006335999350994825,0.006571458652615547,0.14562217891216278,0.033993206918239594,225,225
0.006541361100971699,0.0045659709721803665,0.006136517506092787,0.006397274788469076,0.14430804550647736,0.03358983248472214,226,226
0.006340560503304005,0.004439051263034344,0.005937547422945499,0.00622327858582139,0.14303061366081238,0.03319421038031578,227,227
0.006141045596450567,0.004312991164624691,0.005739607848227024,0.0060498835518956184,0.14178964495658875,0.0328066349029541,228,228
0.0059433383867144585,0.00418807752430439,0.00554322823882103,0.0058775171637535095,0.14058470726013184,0.03242737427353859,229,229
0.005747814662754536,0.004064510576426983,0.00534876948222518,0.005706445313990116,0.1394157111644745,0.03205665200948715,230,230
0.005554701201617718,0.00394240440800786,0.005156415048986673,0.0055367727763950825,0.138282909989357,0.03169464319944382,231,231
0.005364296957850456,0.0038219396956264973,0.004966445732861757,0.005368710495531559,0.1371859759092331,0.03134147450327873,232,232
0.005177083425223827,0.0037034177221357822,0.004779385402798653,0.005202719941735268,0.13612355291843414,0.030997231602668762,233,233
0.004993647802621126,0.0035872124135494232,0.004595897626131773,0.005039401818066835,0.1350935399532318,0.030661940574645996,234,234
0.004814503248780966,0.003473682329058647,0.0044165849685668945,0.004879284184426069,0.1340937316417694,0.030335554853081703,235,235
0.004640047438442707,0.0033631257247179747,0.004241932649165392,0.004722761921584606,0.13312219083309174,0.03001801110804081,236,236
0.004470619838684797,0.003255796153098345,0.004072371870279312,0.004570174030959606,0.13217681646347046,0.02970915473997593,237,237
0.004306516144424677,0.003151914104819298,0.003908290062099695,0.004421821795403957,0.13125549256801605,0.029408806934952736,238,238
